Lexical_Feature,Criterion,Spearman_Coefficient,p_value
polysyndeton_count,Voix Passive,0.033500769331745534,0.7539299731490909
polysyndeton_count,Concision,-0.03052189975025771,0.7752035381718849
polysyndeton_count,Redondance,-0.16329520985124052,0.12408730741813694
polysyndeton_count,Langage Négatif,0.2743342851494546,0.008881343143346104
polysyndeton_count,Métaphore,-0.022823887195829014,0.8309155441724888
polysyndeton_count,Discours,0.1638693202610738,0.12275250260407
polysyndeton_count,L'introduction,0.10093970131994778,0.34382585736446714
polysyndeton_count,La conclusion,0.1041082996361423,0.3288123682515004
polysyndeton_count,Persuasivité,0.10793863462302374,0.31123017114107987
polysyndeton_count,Clarté du Langage,0.0365762060593974,0.7321578728040445
polysyndeton_count,Créativité du discours,-0.05096076437854571,0.6333561259180374
polysyndeton_count,Global,0.06012926682797842,0.5734537714977578
asyndeton_count,Présentation du Sujet,0.014003721760571918,0.8957750538056359
asyndeton_count,Structure,0.1790756683206362,0.09125889048431506
asyndeton_count,Niveau de Langue,0.0775135957615927,0.4677327532594986
asyndeton_count,Voix Passive,0.03783332638689673,0.7233178164980957
asyndeton_count,Concision,0.10841197389801263,0.3091005490750311
asyndeton_count,Redondance,0.043080250611071264,0.6868235537586095
asyndeton_count,Langage Négatif,-0.09117399466679332,0.3927484233053672
asyndeton_count,Métaphore,-0.030141089267316408,0.7779354566161611
asyndeton_count,Discours,-0.014071325965021296,0.8952747416107131
asyndeton_count,L'introduction,0.012918826136966054,0.9038093811167781
asyndeton_count,La conclusion,0.15323060583391998,0.14933529883457156
asyndeton_count,Persuasivité,0.15243501217493413,0.15148443813826604
asyndeton_count,Clarté du Langage,0.06694590904273919,0.5307046119152788
asyndeton_count,Créativité du discours,0.23260344189197496,0.027371499456940493
asyndeton_count,Global,0.1810955157201291,0.08760626429932239
