Lexical_Feature,Criterion,Spearman_Coefficient,p_value
proportion_AUX,L'introduction,0.01005202939610886,0.9250843167012551
proportion_AUX,La conclusion,-0.03699715575929281,0.7291938004178617
proportion_AUX,Persuasivité,-0.08626586744724193,0.4188265737156993
proportion_AUX,Clarté du Langage,0.026824096519299026,0.8018421806224492
proportion_AUX,Créativité du discours,0.03280957621036651,0.7588504439785488
proportion_AUX,Global,-0.017164698519877866,0.8724287744091765
proportion_DET,Présentation du Sujet,-0.07916907385220258,0.4582506947389563
proportion_DET,Structure,-0.014462854393147019,0.8923780044725842
proportion_DET,Niveau de Langue,0.08303778588933165,0.43651065741279294
proportion_DET,Voix Passive,0.05625071441622549,0.5984721640991593
proportion_DET,Concision,0.04038254724769995,0.7055037608478838
proportion_DET,Redondance,-0.023469383323202447,0.8262075847566852
proportion_DET,Langage Négatif,-0.023337427133896815,0.8271695205734646
proportion_DET,Métaphore,0.033536805691335436,0.7536737044323872
proportion_DET,Discours,0.026618300707878573,0.8033316967540409
proportion_DET,L'introduction,-0.07899986059224151,0.4592150061243302
proportion_DET,La conclusion,-0.034189280131155034,0.749038339747118
proportion_DET,Persuasivité,-0.051900711285295435,0.6270959332403343
proportion_DET,Clarté du Langage,-0.015264313634679089,0.8864528194552906
proportion_DET,Créativité du discours,-0.06918930062586261,0.5169918972182178
proportion_DET,Global,-0.0005477241600364984,0.9959120303436484
proportion_ADP,Présentation du Sujet,-0.03983851322398651,0.7092925835481869
proportion_ADP,Structure,-0.012206708921359407,0.9090883707958965
proportion_ADP,Niveau de Langue,-0.0239147839086198,0.8229625988567727
proportion_ADP,Voix Passive,0.03134568894580488,0.7693030978878251
proportion_ADP,Concision,0.06345802735409803,0.5523784794299371
proportion_ADP,Redondance,-0.015211574731923977,0.8868425299066172
proportion_ADP,Langage Négatif,0.09014616124235515,0.39812794765865245
proportion_ADP,Métaphore,0.08412180838484601,0.4305255217644809
proportion_ADP,Discours,-0.08859647270090487,0.4063207615945632
proportion_ADP,L'introduction,-0.02083638357042513,0.845448302013783
proportion_ADP,La conclusion,-0.061961213273771625,0.5618088841328635
proportion_ADP,Persuasivité,-0.06850447982898099,0.5211586502788649
proportion_ADP,Clarté du Langage,-0.0035029835480638633,0.9738597732336614
proportion_ADP,Créativité du discours,-0.1787550201618266,0.0918496498400168
proportion_ADP,Global,-0.03088657363221785,0.7725899433727863
proportion_CCONJ,Présentation du Sujet,0.142222734963785,0.18116014385102974
proportion_CCONJ,Structure,0.06344606118803293,0.5524535662439084
proportion_CCONJ,Niveau de Langue,0.03725494375905773,0.7273805725667561
proportion_CCONJ,Voix Passive,0.05066879099269107,0.6353060055707056
proportion_CCONJ,Concision,-0.0252946666689484,0.8129285067495922
proportion_CCONJ,Redondance,-0.029119539898685376,0.7852772602086043
proportion_CCONJ,Langage Négatif,0.16061707133848246,0.13046148173919347
proportion_CCONJ,Métaphore,-0.06091966706313611,0.5684157596787386
proportion_CCONJ,Discours,0.17917026787660653,0.09108517581223483
proportion_CCONJ,L'introduction,0.1259565395872202,0.23683157731175117
proportion_CCONJ,La conclusion,0.05873555885757209,0.5823876008340125
proportion_CCONJ,Persuasivité,0.014815782132579742,0.8897680637250213
proportion_CCONJ,Clarté du Langage,0.04967271559264229,0.641976734472441
proportion_CCONJ,Créativité du discours,-0.05113936934879,0.6321645838114235
proportion_CCONJ,Global,0.01967285023593545,0.8539805129738952
proportion_SCONJ,Présentation du Sujet,-0.030944022680284056,0.7721784398896201
proportion_SCONJ,Structure,-0.10253853811952582,0.33619724905731385
proportion_SCONJ,Niveau de Langue,-0.09246445784771999,0.3860560018918777
proportion_SCONJ,Voix Passive,-0.1618831595367467,0.12741765975439748
proportion_SCONJ,Concision,-0.055027220638632995,0.6064640071869086
proportion_SCONJ,Redondance,0.029119659749692,0.785276397731846
proportion_SCONJ,Langage Négatif,-0.10890888978272742,0.3068750620293159
proportion_SCONJ,Métaphore,-0.01209949608235881,0.9098834968776135
proportion_SCONJ,Discours,0.028960128886046193,0.7864246492713713
proportion_SCONJ,L'introduction,-0.16840626481451482,0.11258871357121908
proportion_SCONJ,La conclusion,-0.033762632178768896,0.7520683716575245
proportion_SCONJ,Persuasivité,-0.032716688504408786,0.7595124307057642
proportion_SCONJ,Clarté du Langage,-0.13808931649207604,0.19430587991516696
proportion_SCONJ,Créativité du discours,-0.021384531589446365,0.8414348249383247
proportion_SCONJ,Global,-0.07451992676836813,0.4851475657689407
proportion_NUM,Présentation du Sujet,0.04444802605463778,0.6774228987693255
proportion_NUM,Structure,0.0023551659019048947,0.9824234104668125
proportion_NUM,Niveau de Langue,0.06532219376303325,0.540741478700041
proportion_NUM,Voix Passive,0.22397847596533396,0.03382217147700137
proportion_NUM,Concision,0.18304646599476584,0.08418922716616199
proportion_NUM,Redondance,0.15012009429312587,0.1578693907733253
proportion_NUM,Langage Négatif,0.011453405120670994,0.9146769731858015
proportion_NUM,Métaphore,-0.17687017897817212,0.09538354697223521
proportion_NUM,Discours,-0.056849394792533814,0.5945787850475176
proportion_NUM,L'introduction,0.11027983428678102,0.3007893737484461
proportion_NUM,La conclusion,0.15509955139277284,0.1443767752645074
proportion_NUM,Persuasivité,0.023789738642076765,0.8238733238605239
proportion_NUM,Clarté du Langage,0.03372104219488191,0.7523639434263606
proportion_NUM,Créativité du discours,-0.003595934206803386,0.9731664036053647
proportion_NUM,Global,0.09641004857574016,0.3660224216922825
proportion_PART,Présentation du Sujet,,
proportion_PART,Structure,,
proportion_PART,Niveau de Langue,,
proportion_PART,Voix Passive,,
proportion_PART,Concision,,
proportion_PART,Redondance,,
proportion_PART,Langage Négatif,,
proportion_PART,Métaphore,,
proportion_PART,Discours,,
proportion_PART,L'introduction,,
proportion_PART,La conclusion,,
proportion_PART,Persuasivité,,
proportion_PART,Clarté du Langage,,
proportion_PART,Créativité du discours,,
proportion_PART,Global,,
proportion_SYM,Présentation du Sujet,-0.09958645965730333,0.35036682638975214
proportion_SYM,Structure,-0.09630925961751087,0.3665260995899242
proportion_SYM,Niveau de Langue,-0.06711251426468896,0.5296800375475842
proportion_SYM,Voix Passive,-0.015671371199917013,0.8834458107477499
proportion_SYM,Concision,-0.10655135582207785,0.3175263948599843
proportion_SYM,Redondance,0.037567914083136825,0.7251812192052195
proportion_SYM,Langage Négatif,0.004394904606587321,0.9672073235794343
proportion_SYM,Métaphore,-0.26336719867838676,0.012140230015497692
proportion_SYM,Discours,-0.12155402442054547,0.25375295514017604
proportion_SYM,L'introduction,-0.10180169832464737,0.33969957201274836
proportion_SYM,La conclusion,-0.002231933837248996,0.983342955701763
proportion_SYM,Persuasivité,-0.15510775052535866,0.14435529872467645
proportion_SYM,Clarté du Langage,-0.07588385239488998,0.4771708197158929
proportion_SYM,Créativité du discours,-0.3278570694066107,0.0016076091170713841
proportion_SYM,Global,-0.14776915119756232,0.16455660363699387
proportion_X,Présentation du Sujet,-0.07279701128069635,0.49532439626815805
proportion_X,Structure,0.05028500484734256,0.6378728203448206
proportion_X,Niveau de Langue,0.012723601042393173,0.9052561966316564
proportion_X,Voix Passive,0.14487353241491543,0.1730784693647098
proportion_X,Concision,0.10323273954142141,0.33291856513260876
proportion_X,Redondance,0.014060973863534968,0.895351350802984
proportion_X,Langage Négatif,-0.10927043822242911,0.30526240389567366
proportion_X,Métaphore,-0.20518668797710984,0.05237270557830012
proportion_X,Discours,-0.015968930251393967,0.8812487288947968
proportion_X,L'introduction,-0.0389235819091121,0.7156803730010994
proportion_X,La conclusion,0.1627889454908823,0.1252735807067942
proportion_X,Persuasivité,0.01899738013543227,0.8589415253317885
proportion_X,Clarté du Langage,0.052280506731523256,0.6245738702981689
proportion_X,Créativité du discours,0.013218183849717274,0.901591448705671
proportion_X,Global,0.002220580333370356,0.9834276755149494
