ID,Model Output,Model,Time Spent (s),Tokens
GRE01,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
OCM08,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LYO01,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
BOD11,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LRE02,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
OCM07,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SPC05,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
BOD04,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
POF05,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SPC03,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SOU01,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
OCM11,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
NOR04,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SPC04,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LDV05,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
ALS05,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LYO10,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
OCM14,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SOU07,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
BRE04,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
HES06,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
UCA02,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
PES07,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
UCA14,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
CFE05,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
PES03,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
ALS04,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SOU14,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
CVL03,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
NOR12,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
OCM18,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
BFC02,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
CFE09,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LDV08,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SOU10,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SOU09,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
ALS09,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
ALS11,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
GRE13,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
HES08,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LDV09,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LDV07,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
ALS10,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
OCM13,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
HES02,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
HES03,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
NOR05,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LOR03,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
CVL02,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
UPS04,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
HES05,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SEN02,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
BOD12,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LYO11,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
BOD01,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
SOU13,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
CFE02,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
HES01,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LOR08,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
LRE09,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
BFC06,"Error code: 404 - {'error': {'message': 'The model `gpt-o4-mini` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",gpt-o4-mini,0,0
